datetime_UTC;E1A;E1B;E1C;E2A;E2B;E3A;E3B;E3C;E3D;E4A;G1A;G2A;G2C;Zon_deBilt
5-7-2019 03:00;0.00006127;0.00006413;0.00006492;0.00008046;0.00008289;0.00006419;0.00007775;0.00007775;0.0001024;0.00004725;0.00001235;2.21796E-05;2.21796E-05;5.05648E-06
5-7-2019 04:00;0.00006827;0.00007047;0.00007021;0.00008975;0.00009206;0.00007129;0.00008438;0.00008438;0.00011232;0;2.17118E-05;0.0000398;0.0000398;5.05648E-05
5-7-2019 05:00;0.00008211;0.00008146;0.00008314;0.00010591;0.00010694;0.00011128;0.00011244;0.00011244;0.00012044;0;0.0000243;7.10424E-05;7.10424E-05;9.86014E-05
5-7-2019 06:00;0.00009387;0.0000902;0.00008791;0.00011825;0.00011653;0.00016319;0.00015032;0.00015032;0.0001252;0;0.00002627;5.29967E-05;5.29967E-05;0.000182033
5-7-2019 07:00;0.000103;0.00009564;0.00009015;0.00012047;0.00011529;0.00017924;0.00017062;0.00017062;0.00012706;0;0.00002467;0.000047661;0.000047661;0.000407047
5-7-2019 08:00;0.00010002;0.00008611;0.000084;0.00011765;0.00010898;0.00018895;0.00017599;0.00017599;0.00012824;0;0.00002161;4.82095E-05;4.82095E-05;0.000523346
5-7-2019 09:00;0.00009752;0.00007959;0.00007655;0.00011967;0.00010885;0.00019233;0.00017794;0.00017794;0.000128;0;0.00002293;4.00266E-05;4.00266E-05;0.000705379
5-7-2019 10:00;0.00009668;0.00007615;0.00007397;0.00011752;0.00010563;0.00017819;0.00017638;0.00017638;0.00012784;0;0.00002331;0.000036959;0.000036959;0.000743303
5-7-2019 11:00;0.00009615;0.00007484;0.0000709;0.0001153;0.00010267;0.0001808;0.00017586;0.00017586;0.00012796;0;0.00001964;3.61704E-05;3.61704E-05;0.00071802
5-7-2019 12:00;0.00009423;0.00007361;0.00006897;0.00011801;0.00010586;0.00017957;0.00017525;0.00017525;0.00012812;0;0.0000169;0.000035158;0.000035158;0.000778698
5-7-2019 13:00;0.00009612;0.00007609;0.0000757;0.00011578;0.00010438;0.00016569;0.00017203;0.00017203;0.00012837;0;0.00001709;3.24593E-05;3.24593E-05;0.000710436
5-7-2019 14:00;0.00010494;0.00008736;0.00009199;0.00011959;0.00010994;0.00013928;0.00016256;0.00016256;0.00012819;0;0.0000242;2.96138E-05;2.96138E-05;0.000639645
5-7-2019 15:00;0.00012941;0.00011742;0.00012441;0.00012319;0.00011656;0.00010629;0.00013805;0.00013805;0.00012528;0;4.2276E-05;2.03369E-05;2.03369E-05;0.000480366
5-7-2019 16:00;0.00013536;0.0001312;0.00012979;0.00012213;0.00011929;0.00008991;0.0001141;0.0001141;0.00012476;0;4.10484E-05;0.00003476;0.00003476;0.000399462
5-7-2019 17:00;0.00012937;0.0001296;0.00012696;0.00011973;0.00011967;0.00008722;0.00010289;0.00010289;0.00012364;0;3.30226E-05;0.00004051;0.00004051;0.000247768
5-7-2019 18:00;0.0001266;0.00013033;0.00012767;0.00011228;0.00011439;0.00008378;0.00009442;0.00009442;0.00011788;0;2.67323E-05;0.00003607;0.00003607;0.00012894
5-7-2019 19:00;0.00012474;0.00012682;0.00013942;0.00010732;0.00011078;0.00007882;0.0000879;0.0000879;0.00011746;0.00000004;2.28463E-05;0.00003358;0.00003358;2.78106E-05
5-7-2019 20:00;0.00012835;0.00013112;0.00014471;0.00010544;0.00010917;0.00007331;0.00008919;0.00008919;0.00011311;0.00020757;0.000019892;0.0000349;0.0000349;0
5-7-2019 21:00;0.00012073;0.00012545;0.00013028;0.00009925;0.00010249;0.00006841;0.00008562;0.00008562;0.0001081;0.00024096;1.4102E-05;0.00003482;0.00003482;0
5-7-2019 22:00;0.00010175;0.00010709;0.00010598;0.00009154;0.00009432;0.00006184;0.00008123;0.00008123;0.00010447;0.00024096;1.17106E-05;0.00003287;0.00003287;0
5-7-2019 23:00;0.00008256;0.0000864;0.00008731;0.00008601;0.00008858;0.00006207;0.00007837;0.00007837;0.00010394;0.00024096;9.4534E-06;0.00002437;0.00002437;0
6-7-2019 00:00;0.00007185;0.00007542;0.00007517;0.00008083;0.00008317;0.00005998;0.0000766;0.0000766;0.0001039;0.00024096;8.99324E-06;0.00001869;0.00001869;0
6-7-2019 01:00;0.00006447;0.00006729;0.00006897;0.00008024;0.00008247;0.00005759;0.00007565;0.00007565;0.00010282;0.00024096;8.8076E-06;0.00001825;0.00001825;0
6-7-2019 02:00;0.00006106;0.00006324;0.00006683;0.00007895;0.00008124;0.0000567;0.0000748;0.0000748;0.00010196;0.00024096;8.78566E-06;0.00001759;0.00001759;0
6-7-2019 03:00;0.00006102;0.00006373;0.00006518;0.00008154;0.00008399;0.00005296;0.00007037;0.00007037;0.0001005;0.00005077;9.88267E-06;0.00002005;0.00002005;2.52824E-06
6-7-2019 04:00;0.00006233;0.00006353;0.00006662;0.00008646;0.00008876;0.0000522;0.00006919;0.00006919;0.0001097;0;1.4106E-05;0.00002922;0.00002922;4.80366E-05
6-7-2019 05:00;0.00007464;0.00007457;0.00007429;0.00009548;0.00009644;0.00006174;0.00007614;0.00007614;0.00011714;0;2.51686E-05;0.0000264;0.0000264;0.000139053
6-7-2019 06:00;0.00009614;0.00009372;0.0000898;0.00010247;0.00010066;0.00007689;0.00008731;0.00008731;0.00012007;0;3.79453E-05;0.00003571;0.00003571;0.000247768
6-7-2019 07:00;0.00011692;0.00011041;0.00010675;0.00010771;0.00010253;0.00009049;0.00009932;0.00009932;0.00012289;0;3.61214E-05;0.00005817;0.00005817;0.000450027
6-7-2019 08:00;0.00012471;0.00011301;0.00011012;0.00010878;0.00010032;0.00009477;0.00010558;0.00010558;0.00012372;0;3.09467E-05;0.00005607;0.00005607;0.000551156
6-7-2019 09:00;0.0001248;0.00010961;0.00010394;0.0001114;0.00010071;0.00009295;0.00010776;0.00010776;0.0001227;0;0.00002623;5.16879E-05;5.16879E-05;0.00069021
6-7-2019 10:00;0.00012535;0.00010758;0.00010252;0.00010903;0.0000972;0.00008817;0.00010621;0.00010621;0.00012148;0;0.00002465;4.29656E-05;4.29656E-05;0.00064723
6-7-2019 11:00;0.00012016;0.00009973;0.00009844;0.00010663;0.00009394;0.00008534;0.00010461;0.00010461;0.00011997;0;2.08902E-05;4.05767E-05;4.05767E-05;0.000627004
6-7-2019 12:00;0.00011396;0.00009229;0.00009679;0.0001071;0.00009477;0.00008357;0.00010341;0.00010341;0.00011823;0;1.98215E-05;0.0000394;0.0000394;0.000305917
6-7-2019 13:00;0.00010728;0.00008667;0.00009304;0.00010622;0.00009482;0.00008186;0.00010222;0.00010222;0.00011836;0;1.9381E-05;0.00003424;0.00003424;0.000141581
6-7-2019 14:00;0.00010814;0.00009013;0.00009995;0.00010684;0.00009716;0.00007787;0.00010025;0.00010025;0.00011877;0;2.29982E-05;0.00003367;0.00003367;9.35449E-05
6-7-2019 15:00;0.00013031;0.00011777;0.00012853;0.00010823;0.00010128;0.00007183;0.00009268;0.00009268;0.00011642;0;3.19086E-05;0.00004265;0.00004265;0.000136525
6-7-2019 16:00;0.00013503;0.00012747;0.00013994;0.00011546;0.00011254;0.00006986;0.00008655;0.00008655;0.00011354;0;3.57321E-05;0.00004164;0.00004164;7.58472E-05
6-7-2019 17:00;0.00013163;0.00012954;0.00013717;0.00011347;0.00011333;0.00006905;0.0000841;0.0000841;0.00011227;0;0.00003477;0.00003332;0.00003332;2.52824E-05
6-7-2019 18:00;0.00012678;0.00012835;0.00013444;0.00010749;0.0001095;0.00007031;0.00008222;0.00008222;0.00011021;0;2.76163E-05;0.00003798;0.00003798;2.52824E-05
6-7-2019 19:00;0.00012062;0.00012431;0.0001301;0.00010391;0.00010726;0.0000671;0.00008233;0.00008233;0.00011135;0.00000017;2.06778E-05;0.00004151;0.00004151;1.26412E-05
6-7-2019 20:00;0.00012702;0.00013277;0.00013464;0.00010247;0.0001061;0.00007162;0.00008634;0.00008634;0.00010772;0.00020972;1.74031E-05;0.00003195;0.00003195;0
6-7-2019 21:00;0.00011934;0.00012483;0.00012642;0.00009809;0.00010129;0.00007178;0.00008319;0.00008319;0.00010385;0.00024096;1.3701E-05;0.0000418;0.0000418;0
6-7-2019 22:00;0.0000998;0.00010462;0.00010516;0.00008942;0.00009214;0.00006466;0.00007982;0.00007982;0.00010254;0.00024096;9.79016E-06;0.00003651;0.00003651;0
6-7-2019 23:00;0.00008033;0.00008306;0.00008774;0.00008378;0.00008627;0.0000655;0.00007726;0.00007726;0.00010186;0.00024096;7.58425E-06;0.00002593;0.00002593;0
7-7-2019 00:00;0.00006992;0.000072;0.00007711;0.00007965;0.00008192;0.00006325;0.00007527;0.00007527;0.00010175;0.00024096;7.77242E-06;0.00001843;0.00001843;0
7-7-2019 01:00;0.00006298;0.00006503;0.00006944;0.00007767;0.0000798;0.00006116;0.00007447;0.00007447;0.00010126;0.00024096;0.000007166;0.00001945;0.00001945;0
7-7-2019 02:00;0.00005917;0.00006131;0.00006476;0.00007583;0.00007802;0.0000562;0.00007366;0.00007366;0.00010096;0.00024096;0.00000701;1.97186E-05;1.97186E-05;0
7-7-2019 03:00;0.0000579;0.00005974;0.00006391;0.00007732;0.00007963;0.00005175;0.00006869;0.00006869;0.0000983;0.00005446;0.00000739;2.12787E-05;2.12787E-05;2.52824E-06
7-7-2019 04:00;0.00005882;0.00005982;0.00006278;0.00008459;0.0000868;0.00004908;0.00006534;0.00006534;0.00010243;0;0.00000969;2.24316E-05;2.24316E-05;3.28671E-05
7-7-2019 05:00;0.00006611;0.00006533;0.00006571;0.00008925;0.00008993;0.00005033;0.00006722;0.00006722;0.00010891;0;1.92358E-05;0.00003268;0.00003268;0.000159279
7-7-2019 06:00;0.00008449;0.0000797;0.00008109;0.00009074;0.00008831;0.00005791;0.00007074;0.00007074;0.00011226;0;3.45637E-05;0.00003102;0.00003102;0.000204787
7-7-2019 07:00;0.00010378;0.00009356;0.00009795;0.00009329;0.00008707;0.00006117;0.00007489;0.00007489;0.00011362;0;4.12963E-05;0.00004975;0.00004975;0.000280635
7-7-2019 08:00;0.00011592;0.0001012;0.00010349;0.00009527;0.00008565;0.00006849;0.0000778;0.0000778;0.00011469;0;0.00002968;5.02166E-05;5.02166E-05;0.000151694
7-7-2019 09:00;0.00011996;0.00010043;0.0001044;0.00009619;0.00008414;0.00007205;0.00008064;0.00008064;0.00011372;0;0.00003023;4.87804E-05;4.87804E-05;0.000396934
7-7-2019 10:00;0.00012203;0.00010129;0.00010019;0.00009564;0.00008241;0.00007531;0.00008179;0.00008179;0.00011365;0;0.00002974;4.15399E-05;4.15399E-05;0.000586552
7-7-2019 11:00;0.00011527;0.00009205;0.00009397;0.00009401;0.00007998;0.00007237;0.00008255;0.00008255;0.0001139;0;0.00002433;3.95621E-05;3.95621E-05;0.000520818
7-7-2019 12:00;0.00011215;0.00009054;0.00008838;0.00009171;0.00007805;0.00007381;0.00008263;0.00008263;0.00011377;0;0.00001836;3.62331E-05;3.62331E-05;0.000290748
7-7-2019 13:00;0.00010455;0.00008363;0.0000862;0.00008973;0.00007716;0.00007089;0.00008247;0.00008247;0.00011414;0;0.0000161;3.21406E-05;3.21406E-05;0.00037418
7-7-2019 14:00;0.00010828;0.00009151;0.00009389;0.00009433;0.00008389;0.00006739;0.00008281;0.00008281;0.00011401;0;1.97618E-05;3.01992E-05;3.01992E-05;0.000361538
7-7-2019 15:00;0.00013406;0.00012452;0.00012365;0.00010599;0.00009889;0.00006385;0.00008207;0.00008207;0.00011262;0;2.78902E-05;0.00003785;0.00003785;0.000283163
7-7-2019 16:00;0.00013943;0.00013421;0.0001382;0.00011438;0.0001114;0.00006193;0.00008105;0.00008105;0.00011188;0;3.43581E-05;0.0000338;0.0000338;0.000240183
7-7-2019 17:00;0.00013468;0.0001347;0.00013455;0.0001124;0.00011224;0.00006055;0.00007922;0.00007922;0.00011101;0;3.32319E-05;0.00003561;0.00003561;0.0002149
7-7-2019 18:00;0.00013439;0.0001361;0.00014324;0.00010727;0.00010931;0.0000593;0.00007739;0.00007739;0.00011001;0;2.55604E-05;0.00003986;0.00003986;8.34319E-05
7-7-2019 19:00;0.00013448;0.0001393;0.00014328;0.00010292;0.00010625;0.00005979;0.00007702;0.00007702;0.00011107;0.00000039;2.02244E-05;0.00003689;0.00003689;3.28671E-05
7-7-2019 20:00;0.00013369;0.00013851;0.0001452;0.00010215;0.00010577;0.00006315;0.00008169;0.00008169;0.00010799;0.00021197;1.71101E-05;0.00003697;0.00003697;0
7-7-2019 21:00;0.00011749;0.00012208;0.00012673;0.00009645;0.00009959;0.00006285;0.00007916;0.00007916;0.0001033;0.00024096;1.14781E-05;0.00003683;0.00003683;0
7-7-2019 22:00;0.00008988;0.00009321;0.00009764;0.00008812;0.00009079;0.00006027;0.00007736;0.00007736;0.00010122;0.00024096;8.97932E-06;0.0000268;0.0000268;0
7-7-2019 23:00;0.00007262;0.00007553;0.00007814;0.00008193;0.00008435;0.00006272;0.00007628;0.00007628;0.0001003;0.00024096;8.05238E-06;0.00002077;0.00002077;0
8-7-2019 00:00;0.00006333;0.00006606;0.00006749;0.00007825;0.00008049;0.00006128;0.00007532;0.00007532;0.00010047;0.00024096;8.46017E-06;0.00001716;0.00001716;0
8-7-2019 01:00;0.00006;0.0000628;0.0000637;0.00007715;0.00007926;0.00006077;0.00007535;0.00007535;0.00009999;0.00024096;9.00776E-06;0.00001619;0.00001619;0
8-7-2019 02:00;0.00005917;0.00006159;0.00006398;0.00007777;0.00008001;0.00006217;0.00007558;0.00007558;0.00009994;0.00024096;9.87912E-06;1.86713E-05;1.86713E-05;0
8-7-2019 03:00;0.00005984;0.00006207;0.00006508;0.00008032;0.00008274;0.00006088;0.00007468;0.00007468;0.00010043;0.00005829;0.00001235;2.45644E-05;2.45644E-05;2.52824E-06
8-7-2019 04:00;0.00006757;0.00006886;0.0000721;0.0000893;0.00009161;0.00006935;0.00008144;0.00008144;0.00010988;0;2.4232E-05;4.16231E-05;4.16231E-05;3.28671E-05
8-7-2019 05:00;0.00008047;0.0000798;0.00008132;0.00010315;0.00010412;0.000109;0.00010929;0.00010929;0.00011829;0;0.0000243;7.29497E-05;7.29497E-05;8.59602E-05
8-7-2019 06:00;0.00009021;0.00008512;0.00008687;0.0001152;0.0001133;0.00016006;0.00014574;0.00014574;0.00012389;0;0.00002627;5.40813E-05;5.40813E-05;0.000164336
8-7-2019 07:00;0.00009581;0.00008597;0.00008461;0.0001164;0.00011052;0.00017714;0.00016361;0.00016361;0.00012565;0;0.00002467;0.00004947;0.00004947;0.000227542
8-7-2019 08:00;0.00009772;0.00008323;0.00007753;0.00011532;0.00010583;0.00018504;0.00016942;0.00016942;0.00012633;0;0.00002161;5.06431E-05;5.06431E-05;0.000338784
8-7-2019 09:00;0.00009769;0.00007873;0.00007252;0.00011631;0.00010439;0.000192;0.00017217;0.00017217;0.0001257;0;0.00002293;0.000044926;0.000044926;0.000305917
8-7-2019 10:00;0.00009806;0.00007683;0.00006878;0.000116;0.00010285;0.00018208;0.00017206;0.00017206;0.00012561;0;0.00002331;0.000041743;0.000041743;0.000341312
8-7-2019 11:00;0.00009108;0.00006723;0.00006326;0.000113;0.00009909;0.00019438;0.00017482;0.00017482;0.00012595;0;0.00001964;4.09611E-05;4.09611E-05;0.00027305
8-7-2019 12:00;0.00008805;0.00006416;0.00006182;0.00010959;0.00009592;0.00019835;0.00017588;0.00017588;0.00012617;0;0.0000169;3.75734E-05;3.75734E-05;0.000267993
8-7-2019 13:00;0.00009006;0.00006912;0.00006474;0.00011082;0.00009838;0.00019034;0.00017421;0.00017421;0.00012615;0;0.00001709;3.35206E-05;3.35206E-05;0.000369123
8-7-2019 14:00;0.00010252;0.00008599;0.00008067;0.00011615;0.00010562;0.00016131;0.00016688;0.00016688;0.00012602;0;0.0000242;2.95886E-05;2.95886E-05;0.000280635
8-7-2019 15:00;0.00013215;0.00011978;0.00012462;0.00012442;0.00011726;0.00011678;0.00013871;0.00013871;0.00012397;0;4.04857E-05;1.90351E-05;1.90351E-05;0.000227542
8-7-2019 16:00;0.00014326;0.00013735;0.00014184;0.00012288;0.00011975;0.00009416;0.00010987;0.00010987;0.00012171;0;4.00934E-05;0.00003476;0.00003476;0.000174449
8-7-2019 17:00;0.00013835;0.00013812;0.00013759;0.00012232;0.00012217;0.00008704;0.00009854;0.00009854;0.00011996;0;3.30059E-05;0.00004051;0.00004051;0.000131469
8-7-2019 18:00;0.00012882;0.00013121;0.00013417;0.00011749;0.00011977;0.00008099;0.0000906;0.0000906;0.00011449;0;2.69299E-05;0.00003607;0.00003607;9.35449E-05
8-7-2019 19:00;0.00012567;0.00012645;0.00014423;0.00011034;0.0001139;0.00007521;0.00008606;0.00008606;0.00011419;0.0000007;2.34475E-05;0.00003358;0.00003358;1.51694E-05
8-7-2019 20:00;0.00013145;0.0001329;0.00015213;0.0001072;0.00011101;0.00007217;0.00008799;0.00008799;0.00011041;0.00021435;2.02531E-05;0.0000349;0.0000349;0
8-7-2019 21:00;0.00012039;0.00012389;0.00013328;0.00009854;0.00010176;0.00006682;0.00008391;0.00008391;0.00010535;0.00024096;1.42523E-05;0.00003482;0.00003482;0
8-7-2019 22:00;0.0000944;0.00009877;0.00010007;0.00008895;0.00009163;0.00006138;0.00008029;0.00008029;0.00010287;0.00024096;8.90804E-06;0.0000268;0.0000268;0
8-7-2019 23:00;0.00007655;0.00008076;0.00007909;0.00008422;0.00008669;0.00006231;0.0000785;0.0000785;0.00010247;0.00024096;7.85053E-06;0.00002077;0.00002077;0
9-7-2019 00:00;0.00006649;0.00006965;0.00006998;0.00008145;0.00008379;0.00006004;0.00007745;0.00007745;0.00010272;0.00024096;8.15537E-06;0.00001716;0.00001716;0
9-7-2019 01:00;0.00006224;0.00006516;0.00006606;0.00008108;0.00008332;0.00005987;0.00007726;0.00007726;0.00010217;0.00024096;8.78312E-06;0.00001619;0.00001619;0
9-7-2019 02:00;0.00006029;0.00006319;0.00006393;0.00007907;0.00008137;0.00006129;0.00007699;0.00007699;0.00010134;0.00024096;9.47672E-06;1.75089E-05;1.75089E-05;0
9-7-2019 03:00;0.00006048;0.00006288;0.00006544;0.00008117;0.00008362;0.0000613;0.00007557;0.00007557;0.0001;0.00006228;0.00001235;2.43788E-05;2.43788E-05;5.05648E-06
9-7-2019 04:00;0.00006807;0.00007023;0.00007081;0.00008896;0.00009135;0.0000698;0.00008237;0.00008237;0.00010999;0;2.43322E-05;4.17314E-05;4.17314E-05;7.58472E-05
9-7-2019 05:00;0.00008048;0.00007991;0.00008277;0.00010256;0.00010378;0.00011459;0.00011045;0.00011045;0.00011845;0;0.0000243;7.48388E-05;7.48388E-05;0.000184562
9-7-2019 06:00;0.00008998;0.00008645;0.00008529;0.00011441;0.00011295;0.00016787;0.00014915;0.00014915;0.00012367;0;0.00002627;5.66971E-05;5.66971E-05;0.000323615
9-7-2019 07:00;0.00009425;0.00008623;0.00008184;0.00011707;0.00011182;0.00018192;0.00016903;0.00016903;0.0001257;0;0.00002467;0.000051225;0.000051225;0.000432329
9-7-2019 08:00;0.00009013;0.00007586;0.00007281;0.00011646;0.00010769;0.00019141;0.00017594;0.00017594;0.00012695;0;0.00002161;5.15354E-05;5.15354E-05;0.00053093
9-7-2019 09:00;0.00008932;0.00007038;0.00006738;0.00011624;0.00010495;0.00019834;0.00017927;0.00017927;0.00012629;0;0.00002293;4.44151E-05;4.44151E-05;0.000667455
9-7-2019 10:00;0.00009119;0.00006992;0.00006574;0.00011311;0.0001005;0.00018621;0.00017949;0.00017949;0.00012599;0;0.00002331;0.000040651;0.000040651;0.000566326
9-7-2019 11:00;0.00008831;0.00006594;0.00005949;0.00011437;0.00010098;0.00019562;0.00018113;0.00018113;0.00012595;0;0.00001964;4.09002E-05;4.09002E-05;0.000669984
9-7-2019 12:00;0.00008729;0.00006626;0.00005678;0.00011593;0.00010298;0.00019809;0.00018288;0.00018288;0.00012601;0;0.0000169;3.88639E-05;3.88639E-05;0.000791339
9-7-2019 13:00;0.00008844;0.00006865;0.00006432;0.00011421;0.0001025;0.0001911;0.00018093;0.00018093;0.00012596;0;0.00001709;3.53469E-05;3.53469E-05;0.000773642
9-7-2019 14:00;0.00009797;0.00008096;0.00008033;0.00011739;0.00010736;0.00016358;0.00017303;0.00017303;0.00012596;0;0.0000242;3.22156E-05;3.22156E-05;0.000591608
9-7-2019 15:00;0.00012912;0.00011604;0.00012537;0.0001236;0.00011667;0.00011775;0.00014422;0.00014422;0.00012331;0;4.33852E-05;2.11434E-05;2.11434E-05;0.000553685
9-7-2019 16:00;0.00013904;0.00013397;0.00013616;0.00012094;0.00011795;0.00009688;0.0001153;0.0001153;0.00012086;0;4.31027E-05;0.00003476;0.00003476;0.000361538
9-7-2019 17:00;0.00013349;0.00013344;0.00013225;0.00011857;0.00011842;0.0000919;0.00010317;0.00010317;0.00011776;0;3.54136E-05;0.00004051;0.00004051;0.000237655
9-7-2019 18:00;0.00012948;0.00013257;0.00013322;0.00011244;0.00011461;0.00008982;0.00009544;0.00009544;0.00011415;0;2.83134E-05;0.00003607;0.00003607;0.000118827
9-7-2019 19:00;0.00012526;0.00012601;0.00014404;0.00010718;0.00011066;0.00008814;0.00009124;0.00009124;0.00011495;0.00000118;2.33825E-05;0.00003358;0.00003358;2.02259E-05
9-7-2019 20:00;0.00013246;0.00013563;0.00014848;0.00010522;0.00010894;0.0000858;0.00009041;0.00009041;0.00011117;0.00021676;2.03911E-05;0.0000349;0.0000349;0
9-7-2019 21:00;0.00011991;0.00012288;0.00013422;0.00009889;0.00010213;0.00007975;0.00008515;0.00008515;0.00010628;0.00024096;1.44213E-05;0.00003482;0.00003482;0
9-7-2019 22:00;0.00009445;0.00009778;0.00010308;0.00008864;0.00009131;0.00007438;0.00008129;0.00008129;0.00010208;0.00024096;9.01496E-06;0.0000268;0.0000268;0
9-7-2019 23:00;0.00007601;0.00007981;0.00007963;0.00008123;0.00008362;0.0000733;0.00007915;0.00007915;0.00010149;0.00024096;8.03403E-06;0.00002077;0.00002077;0
10-7-2019 00:00;0.00006647;0.00006982;0.00006942;0.00007878;0.00008104;0.00007139;0.00007855;0.00007855;0.00010159;0.00024096;8.46017E-06;0.00001716;0.00001716;0
10-7-2019 01:00;0.00006129;0.00006394;0.00006567;0.00007871;0.00008087;0.00007002;0.00007802;0.00007802;0.00010104;0.00024096;9.1028E-06;0.00001619;0.00001619;0
10-7-2019 02:00;0.00005987;0.00006272;0.00006354;0.00007574;0.00007791;0.00006943;0.00007834;0.00007834;0.00010067;0.00024096;9.91936E-06;1.87875E-05;1.87875E-05;0
10-7-2019 03:00;0.00005985;0.00006249;0.00006415;0.00007843;0.00008081;0.00006877;0.00007825;0.00007825;0.00009964;0.00006641;0.00001235;0.000025564;0.000025564;2.52824E-06
10-7-2019 04:00;0.00006739;0.00006912;0.00007152;0.000088;0.00009042;0.00007921;0.00008554;0.00008554;0.00010871;0;2.5684E-05;4.31934E-05;4.31934E-05;2.27542E-05
10-7-2019 05:00;0.00008218;0.00008234;0.00008377;0.00010421;0.0001057;0.00012051;0.00011278;0.00011278;0.00011602;0;0.0000243;7.47104E-05;7.47104E-05;5.81495E-05
10-7-2019 06:00;0.00009307;0.00009052;0.00008823;0.00011747;0.00011648;0.00017551;0.00015013;0.00015013;0.00012081;0;0.00002627;5.52297E-05;5.52297E-05;0.00014411
10-7-2019 07:00;0.00009868;0.00009146;0.00008793;0.0001201;0.00011548;0.00019162;0.00017046;0.00017046;0.00012278;0;0.00002467;4.91055E-05;4.91055E-05;0.000250296
10-7-2019 08:00;0.00009506;0.00008174;0.00008113;0.00011877;0.00011087;0.00019841;0.00017656;0.00017656;0.00012395;0;0.00002161;4.97238E-05;4.97238E-05;0.000298332
10-7-2019 09:00;0.00009314;0.00007607;0.00007123;0.00011932;0.0001088;0.00020276;0.00017946;0.00017946;0.00012366;0;0.00002293;4.09829E-05;4.09829E-05;0.000323615
10-7-2019 10:00;0.00009344;0.00007296;0.0000723;0.00011588;0.00010421;0.00018826;0.0001788;0.0001788;0.00012305;0;0.00002331;0.000037362;0.000037362;0.000257881
10-7-2019 11:00;0.00009066;0.00006854;0.00006739;0.00011491;0.00010232;0.0001955;0.00017937;0.00017937;0.00012294;0;0.00001964;3.71822E-05;3.71822E-05;0.000179505
10-7-2019 12:00;0.00008974;0.00006875;0.00006503;0.00011465;0.0001024;0.00020073;0.00017904;0.00017904;0.00012266;0;0.0000169;3.49449E-05;3.49449E-05;0.000184562
10-7-2019 13:00;0.00008927;0.00006948;0.00006901;0.00011359;0.00010238;0.00019526;0.00017756;0.00017756;0.00012255;0;0.00001709;3.03245E-05;3.03245E-05;0.000235126
10-7-2019 14:00;0.00009983;0.00008303;0.00008575;0.00011887;0.00010949;0.00016491;0.00016962;0.00016962;0.00012286;0;0.0000242;2.75299E-05;2.75299E-05;0.000139053
10-7-2019 15:00;0.00013229;0.00012024;0.00012966;0.00012676;0.00012049;0.00011706;0.00014172;0.00014172;0.00012026;0;3.99214E-05;1.86247E-05;1.86247E-05;7.07907E-05
10-7-2019 16:00;0.00013743;0.00013089;0.00013947;0.00012227;0.00011953;0.00009472;0.00011326;0.00011326;0.00011815;0;3.96789E-05;0.00003476;0.00003476;9.35449E-05
10-7-2019 17:00;0.00013129;0.00013016;0.0001334;0.0001222;0.0001223;0.00008952;0.00010082;0.00010082;0.00011631;0;3.23037E-05;0.00004051;0.00004051;9.60731E-05
10-7-2019 18:00;0.00012325;0.00012374;0.00013315;0.00011413;0.00011634;0.00008343;0.00009351;0.00009351;0.00011218;0;2.63864E-05;0.00003607;0.00003607;3.53954E-05
10-7-2019 19:00;0.00012337;0.00012373;0.00014285;0.0001083;0.00011183;0.00007798;0.00008961;0.00008961;0.000112;0.00000182;0.00002296;0.00003358;0.00003358;1.0113E-05
10-7-2019 20:00;0.00013228;0.00013534;0.00014855;0.00010626;0.00011003;0.00007571;0.00008954;0.00008954;0.00010861;0.00021921;2.04018E-05;0.0000349;0.0000349;0
10-7-2019 21:00;0.00011994;0.00012282;0.00013451;0.00009859;0.00010182;0.00007103;0.00008482;0.00008482;0.0001042;0.00024096;1.46153E-05;0.00003482;0.00003482;0
10-7-2019 22:00;0.00009576;0.00010008;0.00010179;0.00008751;0.00009017;0.00006439;0.00008048;0.00008048;0.00010356;0.00024096;9.16544E-06;0.0000268;0.0000268;0
10-7-2019 23:00;0.00007719;0.00008092;0.00008119;0.00008234;0.00008476;0.00006289;0.00007845;0.00007845;0.00010261;0.00024096;8.10743E-06;0.00002077;0.00002077;0
11-7-2019 00:00;0.00006709;0.00007039;0.0000703;0.00007916;0.00008141;0.00006126;0.00007743;0.00007743;0.00010282;0.00024096;8.65448E-06;0.00001716;0.00001716;0
11-7-2019 01:00;0.00006125;0.00006395;0.00006546;0.00007772;0.00007985;0.00006347;0.00007713;0.00007713;0.00010222;0.00024096;9.29288E-06;0.00001619;0.00001619;0
11-7-2019 02:00;0.00006131;0.00006425;0.00006498;0.00007668;0.00007889;0.00006379;0.00007724;0.00007724;0.00010175;0.00024096;1.01306E-05;1.93978E-05;1.93978E-05;0
11-7-2019 03:00;0.00006074;0.00006306;0.00006606;0.00007895;0.00008135;0.00006475;0.00007735;0.00007735;0.00010061;0.00007069;0.00001235;2.58353E-05;2.58353E-05;2.52824E-06
11-7-2019 04:00;0.00006685;0.00006806;0.00007213;0.00008893;0.00009135;0.00007524;0.00008458;0.00008458;0.00011008;0;2.47494E-05;4.21826E-05;4.21826E-05;3.03389E-05
11-7-2019 05:00;0.00008149;0.00008128;0.00008297;0.00010274;0.00010399;0.00011712;0.00011242;0.00011242;0.00011866;0;0.0000243;7.3555E-05;7.3555E-05;0.000103658
